doc_id,text,date,client,machine_id,problem_category,key_component,source_file,source_sheet
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|75|ASLM32003|2025-12-26,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠內裝機問題|75|ASLM32003|2025-12-26
日期：2025-12-26 00:00:00
客戶：震坤
機台編號：ASLM32003
問題分類：訊號與干擾
關鍵元件：Trigger卡
症狀：12/26  22:00  Terry查修
處理方式：B車取像OK  (A車取像OK)
完整內容：發生日期: 2025-12-26
客戶: 震坤
機台編號: ASLM32003
問題分類: 訊號與干擾
關鍵元件: Trigger卡
問題現象: 12/26  22:00  Terry查修
B車取像失敗原因
→B台車 4xmo-c  , DAQ量測 沒有輸出訊號

12/27 

更換前 ,我再驗證一次
A車 4xmo-c ,DAQ量測→ OK
B車 4xmo-c ,DAQ量測→ NG

●更換 4xmo-c
B車 4xmo-c ,DAQ量測→ OK
B車仍取像失敗  (A車取像OK)

●更換11/12 腳,取像
→驗證 Trigger卡 12腳 NG

●更換 Trigger卡
B車取像OK  (A車取像OK)
維修處理: 
更換硬體: B車取像失敗
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠內裝機問題",2025-12-26 00:00:00,震坤,ASLM32003,訊號與干擾,Trigger卡,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠內裝機問題
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|0|SSST20008TS|2018-12-15,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|0|SSST20008TS|2018-12-15
日期：2018-12-15 00:00:00
客戶：昆山南亞
機台編號：SSST20008TS
問題分類：硬體損壞/配線
關鍵元件：TTL卡
症狀：機台發生24V跳電
處理方式：造成TTL卡晶片燒毀
完整內容：發生日期: 2018-12-15
客戶: 昆山南亞
機台編號: SSST20008TS
問題分類: 硬體損壞/配線
關鍵元件: TTL卡
問題現象: 機台發生24V跳電，造成TTL卡晶片燒毀
維修處理: OK
更換硬體: TTL卡
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2018-12-15 00:00:00,昆山南亞,SSST20008TS,硬體損壞/配線,TTL卡,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|1|SSST20008TS|2018-12-18,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|1|SSST20008TS|2018-12-18
日期：2018-12-18 00:00:00
客戶：昆山南亞
機台編號：SSST20008TS
問題分類：訊號與干擾
關鍵元件：TTL卡, 離子槍
症狀：24V再次跳電
處理方式：故已損壞)
根因：清潔站的離子槍線路回路中
完整內容：發生日期: 2018-12-18
客戶: 昆山南亞
機台編號: SSST20008TS
問題分類: 訊號與干擾
關鍵元件: TTL卡, 離子槍
問題現象: 24V再次跳電，仍造成TTL卡燒毀
原因：清潔站的離子槍線路回路中，有短路造成24V跳電
也造成A/B車 4XMO-C M1/M3 Trigger訊號異常(雖然有送出訊號，但只有2V，故已損壞)
維修處理: OK
更換硬體: TTL卡
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2018-12-18 00:00:00,昆山南亞,SSST20008TS,訊號與干擾,"TTL卡, 離子槍",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|2|SSST20008TS|2019-04-07,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|2|SSST20008TS|2019-04-07
日期：2019-04-07 00:00:00
客戶：昆山南亞
機台編號：SSST20008TS
問題分類：訊號與干擾
關鍵元件：TTL卡
症狀：一開始更換4XMO軸卡
處理方式：但卻造成PortA 12pin無法接收Trigger訊號
完整內容：發生日期: 2019-04-07
客戶: 昆山南亞
機台編號: SSST20008TS
問題分類: 訊號與干擾
關鍵元件: TTL卡
問題現象: 一開始更換4XMO軸卡，後續發現必須更換的是4XMO-C，
但卻造成PortA 12pin無法接收Trigger訊號
維修處理: OK
更換硬體: TTL卡
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2019-04-07 00:00:00,昆山南亞,SSST20008TS,訊號與干擾,TTL卡,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|3|ASDM6109|2019-05-16,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|3|ASDM6109|2019-05-16
日期：2019-05-16 00:00:00
客戶：台豐
機台編號：ASDM6109
問題分類：光源系統
關鍵元件：光控
症狀：2D站(Codnex)新耀光控制器手動旋鈕一下子就到全亮 無法微調亮度
處理方式：05/24 客戶回覆 換光源後OK
完整內容：發生日期: 2019-05-16
客戶: 台豐
機台編號: ASDM6109
問題分類: 光源系統
關鍵元件: 光控
問題現象: 問題：2D站(Codnex)新耀光控制器手動旋鈕一下子就到全亮 無法微調亮度
05/21 由視覺組提供新品光控給各戶交換測試，待OK由業助申購還給組內
05/23 客戶 自行測試 更換光控 3pin電源線皆無效，故寄新品光源
05/24 客戶回覆 換光源後OK
維修處理: OK
更換硬體: 2D光源
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2019-05-16 00:00:00,台豐,ASDM6109,光源系統,光控,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|4|ASSH5105|2019-03-04,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|4|ASSH5105|2019-03-04
日期：2019-03-04 00:00:00
客戶：蘇州群策
機台編號：ASSH5105
問題分類：其他/未分類
關鍵元件：影像擷取卡, 硬碟
症狀：最後發現為影像擷取卡 A/Bport接反
處理方式：最後發現為影像擷取卡 A/Bport接反
完整內容：發生日期: 2019-03-04
客戶: 蘇州群策
機台編號: ASSH5105
問題分類: 其他/未分類
關鍵元件: 影像擷取卡, 硬碟
問題現象: \\nas2\視覺課\專案管理\ISO相關\[縣市][客戶][廠別][ASSH專區]\ASSH5000\ASSH5105\
最後發現為影像擷取卡 A/Bport接反
維修處理: OK
更換硬體: 視覺電腦硬碟
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2019-03-04 00:00:00,蘇州群策,ASSH5105,其他/未分類,"影像擷取卡, 硬碟",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|5|SSLM13005NR|2019-09-20,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|5|SSLM13005NR|2019-09-20
日期：2019-09-20 00:00:00
客戶：高雄日月光
機台編號：SSLM13005NR
問題分類：訊號與干擾
關鍵元件：CCD
症狀：更換網卡port仍沒有影像
處理方式：鎖緊後正常
完整內容：發生日期: 2019-09-20
客戶: 高雄日月光
機台編號: SSLM13005NR
問題分類: 訊號與干擾
關鍵元件: CCD
問題現象: 更換網卡port仍沒有影像，請客戶先更換普通網路線後正常
突發取像失敗，檢查過4xmo端子台旁的燈號，請客戶檢察trigger線時發現鬆脫，鎖緊後正常
維修處理: OK
更換硬體: CCD網路線
Trigger線鬆脫
(電腦端)
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2019-09-20 00:00:00,高雄日月光,SSLM13005NR,訊號與干擾,CCD,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|6|SSST11006|2019-10-13,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|6|SSST11006|2019-10-13
日期：2019-10-13 00:00:00
客戶：上海美維
機台編號：SSST11006
問題分類：訊號與干擾
關鍵元件：CCD, TTL卡
症狀：不知客戶調整什麼動作
處理方式：線路干擾已排除
完整內容：發生日期: 2019-10-13
客戶: 上海美維
機台編號: SSST11006
問題分類: 訊號與干擾
關鍵元件: CCD, TTL卡
問題現象: 不知客戶調整什麼動作，造成機台發生DC跳電，後續復歸，下CCD無法取像，造成TTL卡損壞
由其它機台拆過來的TTL可取像，但取像有時正常，有時取像不到100%，先更換4XMO後變成全完不能取像，再更換另一組4XMO後取像皆正常，懷疑再次4XMO安裝後，線路干擾已排除
維修處理: OK
更換硬體: TTL卡
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2019-10-13 00:00:00,上海美維,SSST11006,訊號與干擾,"CCD, TTL卡",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|7|SSLM10029|2019-10-14,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|7|SSLM10029|2019-10-14
日期：2019-10-14 00:00:00
客戶：高雄日月光
機台編號：SSLM10029
問題分類：訊號與干擾
關鍵元件：TTL卡, Trigger卡
症狀：無法取像
處理方式：更換後正常跑料
完整內容：發生日期: 2019-10-14
客戶: 高雄日月光
機台編號: SSLM10029
問題分類: 訊號與干擾
關鍵元件: TTL卡, Trigger卡
問題現象: 無法取像
1.LCamGrab 掃像進度條0%後,出現 Error(0):no error  [詳右圖]
2.客戶更換trigger卡後一度能取像，視覺電腦重開機後又不能取像，trigger卡拔去別台測試確認該卡片毀損
3.不確認卡片燒毀原因，與客戶討論後決定更換4xmo-c *2、trigger線*1、trigger卡*2(一張燒毀、一張機台現使用中)，更換後正常跑料
維修處理: OK
更換硬體: TTL卡
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2019-10-14 00:00:00,高雄日月光,SSLM10029,訊號與干擾,"TTL卡, Trigger卡",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|8|ASDM6147|2019-10-14,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|8|ASDM6147|2019-10-14
日期：2019-10-14 00:00:00
客戶：桃園南亞
機台編號：ASDM6147
問題分類：硬體損壞/配線
關鍵元件：硬碟
症狀：1. 使用TTLM10003還原的XP SP3硬碟
處理方式：使用公司小紅傘防毒掃像後即正常開啟DMreader
完整內容：發生日期: 2019-10-14
客戶: 桃園南亞
機台編號: ASDM6147
問題分類: 硬體損壞/配線
關鍵元件: 硬碟
問題現象: 1. 使用TTLM10003還原的XP SP3硬碟，執行Dmreader後 出現0xc00007B之錯誤訊息
2. 重新放入執行檔後可執行，重開機後又出現0xc00007B之錯誤訊息
3.重新換一顆硬碟(XP環境)後,Dmreader能正常執行,重開機後也正常
4.硬碟重毒(lpk.dll)，使用公司小紅傘防毒掃像後即正常開啟DMreader
維修處理: OK
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2019-10-14 00:00:00,桃園南亞,ASDM6147,硬體損壞/配線,硬碟,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|9|SSST20001TS|2019-12-01,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|9|SSST20001TS|2019-12-01
日期：2019-12-01 00:00:00
客戶：桃園南亞
機台編號：SSST20001TS
問題分類：軟體與驅動
症狀：1
處理方式：重新設料後OK
根因：DMreader load圖失敗(沒有同時load到兩張圖造成讀圖失敗)
完整內容：發生日期: 2019-12-01
客戶: 桃園南亞
機台編號: SSST20001TS
問題分類: 軟體與驅動
關鍵元件: N/A
問題現象: 1.客戶回報,做OCV的料號機台皆把料片丟fail槽
2.現場查看後為VAS11無設OCV的cut圖位置，導致DMreader load圖失敗(沒有同時load到兩張圖造成讀圖失敗)，重新設料後OK
維修處理: OK
更換硬體: 軟體設料
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2019-12-01 00:00:00,桃園南亞,SSST20001TS,軟體與驅動,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|10|SSST20002TS|2020-03-13,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|10|SSST20002TS|2020-03-13
日期：2020-03-13 00:00:00
客戶：桃園南亞
機台編號：SSST20002TS
問題分類：軟體與驅動
症狀：1.DMreader讀取之OCV影像有斷差的異常
處理方式：2=定位後不GainOffset的圖
完整內容：發生日期: 2020-03-13
客戶: 桃園南亞
機台編號: SSST20002TS
問題分類: 軟體與驅動
關鍵元件: N/A
問題現象: 1.客戶回報DMreader讀取之OCV影像有斷差的異常
2.售服回報 LCamGrab -影像正常
                    VAS 影像有斷差，但從畫面儲存原圖後影像恢復正常
                    OCRtemp.bmp有斷差(VAS cut 出的局部圖)
3. 3/13至客戶端查修
    發現在切換VAS之頁籤時影像有轉正，轉正後造成之影像斷差
[解決方式]
修改  VAS_GRID.INI 中 CutImageLocation=0  cut原圖
[System]CutImageLocation=   //
0 = 原圖
1=定位後GainOffset的圖
2=定位後不GainOffset的圖
維修處理: OK
更換硬體: 視覺軟體
VAS
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2020-03-13 00:00:00,桃園南亞,SSST20002TS,軟體與驅動,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|11|PVOT0931|2020-03-18,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|11|PVOT0931|2020-03-18
日期：2020-03-18 00:00:00
客戶：桃園南亞
機台編號：PVOT0931
問題分類：軟體與驅動
症狀：1.售服回報 VAS沒有影像進入
處理方式：需重啟視覺電腦)
完整內容：發生日期: 2020-03-18
客戶: 桃園南亞
機台編號: PVOT0931
問題分類: 軟體與驅動
關鍵元件: N/A
問題現象: 1.售服回報 VAS沒有影像進入，LCamGrab 有影像
2. LCamGrab LOG紀錄到
     14:45:20.453 Channel = 0, Camera(0) Send to VI fail
[解決方式]   重開視覺電腦(研判為LcamGrab 與VAS間連線異常,重開程式無用，需重啟視覺電腦)
維修處理: OK
更換硬體: 視覺軟體
LCamGrab
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2020-03-18 00:00:00,桃園南亞,PVOT0931,軟體與驅動,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|12|SSST20002TS|2020-03-16,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|12|SSST20002TS|2020-03-16
日期：2020-03-16 00:00:00
客戶：桃園南亞
機台編號：SSST20002TS
問題分類：硬體損壞/配線
症狀：[GloalMatch.1]match param D:TTL_VAS_21\JobParams\default_g0.MCH not find!
處理方式：重啟程式即可
完整內容：發生日期: 2020-03-16
客戶: 桃園南亞
機台編號: SSST20002TS
問題分類: 硬體損壞/配線
關鍵元件: N/A
問題現象: [GloalMatch.1]match param D:TTL_VAS_21\JobParams\default_g0.MCH not find!
Eaccess Violation
程式重啟 突然出現以上訊息
[解決方式]
從其他資料夾 (D:TTL_VAS_1\JobParams) copy 該檔案default_g0.MCH過去,重啟程式即可
維修處理: OK
更換硬體: 視覺軟體
VAS
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2020-03-16 00:00:00,桃園南亞,SSST20002TS,硬體損壞/配線,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|13|SSLM10025|2020-04-16,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|13|SSLM10025|2020-04-16
日期：2020-04-16 00:00:00
客戶：昆山南亞
機台編號：SSLM10025
問題分類：硬體損壞/配線
關鍵元件：TTL卡
症狀：機台發生DC 24V跳電
處理方式：造成機台短路
根因：線路短路
完整內容：發生日期: 2020-04-16
客戶: 昆山南亞
機台編號: SSLM10025
問題分類: 硬體損壞/配線
關鍵元件: TTL卡
問題現象: 機台發生DC 24V跳電，查明為TTL卡燒毀(毀損原因不明)，造成機台短路
維修處理: OK
更換硬體: TTL卡
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2020-04-16 00:00:00,昆山南亞,SSLM10025,硬體損壞/配線,TTL卡,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|14|SSLM10025|2020-04-17,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|14|SSLM10025|2020-04-17
日期：2020-04-17 00:00:00
客戶：昆山南亞
機台編號：SSLM10025
問題分類：硬體損壞/配線
關鍵元件：TTL卡
症狀：[解決方式]
處理方式：正確應該是一整組一起更換（二個4XMO-C與TTL卡）
完整內容：發生日期: 2020-04-17
客戶: 昆山南亞
機台編號: SSLM10025
問題分類: 硬體損壞/配線
關鍵元件: TTL卡
問題現象: [解決方式]
將SSLM10026一個4XMO-C與TTL卡更換至SSLM10025，仍無法取像，且裝回SSLM10026也不能取像，應該TTL卡又損壞了，正確應該是一整組一起更換（二個4XMO-C與TTL卡）
維修處理: 
更換硬體:
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2020-04-17 00:00:00,昆山南亞,SSLM10025,硬體損壞/配線,TTL卡,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
